ID,ICAO,TYPE,AIRPORT_NAME,LAT,LNG,CONTINENT_CODE,CONTINENT,COUNTRY_CODE,COUNTRY,CITY,IATA
2467,EGPN,medium_airport,던디 공항,56.45249939,-3.02583003,EU,유럽,GB,영국,Dundee,DND
2468,EGPO,medium_airport,스토노와 공항,58.215599,-6.33111,EU,유럽,GB,영국,"Stornoway, Western Isles",SYY
29173,EGPR,medium_airport,노스 베이 공항,57.0228,-7.44306,EU,유럽,GB,영국,Eoligarry,BRR
2469,EGPU,medium_airport,타이리 공항,56.49919891,-6.869170189,EU,유럽,GB,영국,Balemartine,TRE
2475,EGSH,medium_airport,노리치 국제공항,52.6758,1.28278,EU,유럽,GB,영국,"Norwich, Norfolk",NWI
2476,EGSS,large_airport,스텐스테드 공항,51.884998,0.235,EU,유럽,GB,영국,London,STN
2481,EGTE,medium_airport,엑서터 국제공항,50.734402,-3.41389,EU,유럽,GB,영국,Exeter,EXT
2512,EGYP,medium_airport,마운트 플라즌트 공군기지,-51.82279968,-58.44720078,SA,남아메리카,FK,포클랜드 제도,Mount Pleasant,MPN
2513,EHAM,large_airport,스키폴 공항,52.308601,4.76389,EU,유럽,NL,네덜란드,Amsterdam,AMS
2515,EHBK,medium_airport,마스트리히트 아흐츤 공항,50.911701,5.77014,EU,유럽,NL,네덜란드,Maastricht,MST
2518,EHEH,large_airport,에인트호벤 공항,51.45009995,5.374529839,EU,유럽,NL,네덜란드,Eindhoven,EIN
2519,EHGG,medium_airport,엘데 공항,53.119701,6.57944,EU,유럽,NL,네덜란드,Groningen,GRQ
2522,EHLE,medium_airport,렐리스테이드 공항,52.453188,5.514622,EU,유럽,NL,네덜란드,Lelystad,LEY
2524,EHRD,medium_airport,로테르담 공항,51.956902,4.43722,EU,유럽,NL,네덜란드,Rotterdam,RTM
347108,EHU,large_airport,어저우 화후 공항,30.341178,115.03926,AS,아시아,CN,중국,Ezhou,EHU
27309,EICA,small_airport,코네마라 지역공항,53.2303009,-9.467780113,EU,유럽,IE,아일랜드,Inverin,NNR
2530,EICK,medium_airport,코크 국제공항,51.841301,-8.49111,EU,유럽,IE,아일랜드,Cork,ORK
2531,EICM,medium_airport,골웨어 공항,53.30020142,-8.941590309,EU,유럽,IE,아일랜드,Galway,GWY
2532,EIDL,medium_airport,도네걸 공항,55.0442009,-8.340999603,EU,유럽,IE,아일랜드,Donegal,CFN
2533,EIDW,large_airport,더블린 국제공항,53.428713,-6.262121,EU,유럽,IE,아일랜드,Dublin,DUB
29221,EIIM,small_airport,킬로넌 공항,53.1067009,-9.653610229,EU,유럽,IE,아일랜드,Inis Mór,IOR
29222,EIIR,small_airport,이니스 오어르 공항,53.064701,-9.5109,EU,유럽,IE,아일랜드,Inis Oírr,INQ
2534,EIKN,medium_airport,아일랜드 웨스트 녹크 공항 ,53.910301,-8.81849,EU,유럽,IE,아일랜드,Charlestown,NOC
2535,EIKY,medium_airport,케리 공항,52.180901,-9.52378,EU,유럽,IE,아일랜드,Killarney,KIR
29226,EIMN,small_airport,이니스 마인 공항,53.0929985,-9.568059921,EU,유럽,IE,아일랜드,Inis Meáin,IIA
2537,EINN,large_airport,섀넌 국제공항,52.702,-8.92482,EU,유럽,IE,아일랜드,Shannon,SNN
2539,EIWF,medium_airport,워터퍼드 공항,52.18719864,-7.086959839,EU,유럽,IE,아일랜드,Waterford,WAT
314559,EJN,small_airport,에진 배너 도라이 공항,42.0155,101.0005,AS,아시아,CN,중국,Ejin Banner,EJN
317874,EJT,small_airport,에네젯 아일랜드 공항,6.0404,171.9846,OC,오세아니아,MH,마셜 제도,Enejit Island,EJT
2540,EKAH,medium_airport,터스럽 공항,56.303331,10.618286,EU,유럽,DK,덴마크,Aarhus,AAR
2541,EKBI,large_airport,빌룬드 공항,55.740496,9.160452,EU,유럽,DK,덴마크,Billund,BLL
2542,EKCH,large_airport,코펜하겐 지역공항  ,55.61790085,12.65600014,EU,유럽,DK,덴마크,Copenhagen,CPH
2543,EKEB,medium_airport,에스비에르 공항,55.525902,8.5534,EU,유럽,DK,덴마크,Esbjerg,EBJ
2546,EKKA,medium_airport,카루프 공항,56.29750061,9.124629974,EU,유럽,DK,덴마크,Karup,KRP
2549,EKOD,medium_airport,벨드링제 공항,55.47669983,10.33090019,EU,유럽,DK,덴마크,Odense,ODE
2552,EKRN,medium_airport,본홀름 공항,55.06330109,14.75959969,EU,유럽,DK,덴마크,Rønne,RNN
2553,EKSB,medium_airport,손더보리 공항 ,54.96440125,9.791729927,EU,유럽,DK,덴마크,Sønderborg,SGD
2554,EKSN,medium_airport,시날 공항,57.503502,10.2294,EU,유럽,DK,덴마크,Sindal,CNL
2559,EKVG,medium_airport,바가 공항,62.063256,-7.275782,EU,유럽,FO,페로 제도,Vágar,FAE
2562,EKYT,medium_airport,올보르 공항,57.094763,9.84993,EU,유럽,DK,덴마크,Aalborg,AAL
2563,ELLX,large_airport,뤽상부르 국제공항 ,49.6233333,6.2044444,EU,유럽,LU,룩셈부르크,Luxembourg,LUX
2564,ENAL,medium_airport,바이그라 공항,62.5625,6.1197,EU,유럽,NO,노르웨이,Ålesund,AES
2565,ENAN,medium_airport,안도야 공항,69.292503,16.144199,EU,유럽,NO,노르웨이,Andenes,ANX
2566,ENAT,medium_airport,알타 공항,69.97609711,23.37170029,EU,유럽,NO,노르웨이,Alta,ALF
29254,ENBL,small_airport,브린절랜드 공항,61.391102,5.75694,EU,유럽,NO,노르웨이,Førde,FDE
2568,ENBN,medium_airport,브로노이 공항,65.461098,12.2175,EU,유럽,NO,노르웨이,Brønnøy,BNN
2569,ENBO,medium_airport,보되 공항,67.269203,14.3653,EU,유럽,NO,노르웨이,Bodø,BOO
2570,ENBR,large_airport,플레스랜드 공항,60.2934,5.21814,EU,유럽,NO,노르웨이,Bergen,BGO
2571,ENBS,medium_airport,보트스피오르 공항,70.60050201,29.69140053,EU,유럽,NO,노르웨이,Båtsfjord,BJF
29255,ENBV,medium_airport,벨레보그 공항,70.871399,29.034201,EU,유럽,NO,노르웨이,Berlevåg,BVG
2572,ENCN,medium_airport,키예빅 공항,58.204201,8.08537,EU,유럽,NO,노르웨이,Kjevik,KRS
2574,ENDU,medium_airport,바두포스 공항,69.05580139,18.54039955,EU,유럽,NO,노르웨이,Målselv,BDU
2575,ENEV,medium_airport,에베네스 공항,68.49130249,16.67810059,EU,유럽,NO,노르웨이,Evenes,EVE
2577,ENFL,medium_airport,플로로 공항,61.58359909,5.024720192,EU,유럽,NO,노르웨이,Florø,FRO
2578,ENGM,large_airport,오슬로 공항  ,60.193901,11.1004,EU,유럽,NO,노르웨이,Oslo,OSL
2579,ENHD,medium_airport,카모이 공항 ,59.345299,5.20836,EU,유럽,NO,노르웨이,Karmøy,HAU
28115,ENHF,medium_airport,함메르페스트 공항,70.67970276,23.66860008,EU,유럽,NO,노르웨이,Hammerfest,HFT
2580,ENHK,small_airport,하스비크 공항,70.48670197,22.13969994,EU,유럽,NO,노르웨이,Hasvik,HAA
29261,ENHV,medium_airport,발란 공항,71.009697,25.983601,EU,유럽,NO,노르웨이,Honningsvåg,HVG
2581,ENKB,medium_airport,크베르베르케트 공항,63.111801,7.82452,EU,유럽,NO,노르웨이,Kvernberget,KSU
2583,ENKR,medium_airport,후에이벅트묀 공항,69.7258,29.8913,EU,유럽,NO,노르웨이,Kirkenes,KKN
29264,ENLK,medium_airport,레크네스 공항,68.15249634,13.6093998,EU,유럽,NO,노르웨이,Leknes,LKN
29265,ENMH,medium_airport,메함 공항,71.02970123,27.82670021,EU,유럽,NO,노르웨이,Mehamn,MEH
2585,ENML,medium_airport,아로 공항,62.744701,7.2625,EU,유럽,NO,노르웨이,Årø,MOL
2586,ENMS,medium_airport,키열스타트 공항,65.783997,13.2149,EU,유럽,NO,노르웨이,Mosjøen,MJF
2587,ENNA,medium_airport,바낙 공항,70.068802,24.973499,EU,유럽,NO,노르웨이,Lakselv,LKL
29267,ENNM,small_airport,남소스 공항,64.472198,11.5786,EU,유럽,NO,노르웨이,Namsos,OSY
2588,ENNO,medium_airport,노토덴 공항,59.565701,9.21222,EU,유럽,NO,노르웨이,Notodden,NTB
2589,ENOL,medium_airport,올랜드 마인 에어스테이션,63.69889832,9.604000092,EU,유럽,NO,노르웨이,Ørland,OLA
28114,ENOV,medium_airport,호프덴 공항,62.18000031,6.074100018,EU,유럽,NO,노르웨이,Ørsta,HOV
29277,ENRA,medium_airport,뢰스볼드 공항 ,66.36389923,14.30140018,EU,유럽,NO,노르웨이,Mo i Rana,MQN
29278,ENRM,medium_airport,뢰르비크 공항 ,64.83830261,11.14610004,EU,유럽,NO,노르웨이,Rørvik,RVK
2591,ENRO,medium_airport,뢰로스 공항,62.57839966,11.34230042,EU,유럽,NO,노르웨이,Røros,RRS
29279,ENRS,small_airport,스토르드 공항 ,67.527802,12.1033,EU,유럽,NO,노르웨이,Røst,RET
2593,ENSB,medium_airport,스발바그드 공항,78.24610138,15.46560001,EU,유럽,NO,노르웨이,Longyearbyen,LYR
29280,ENSD,small_airport,산다네 공항,61.830002,6.10583,EU,유럽,NO,노르웨이,Sandane,SDN
28116,ENSG,small_airport,하우카젠 공항,61.156101,7.13778,EU,유럽,NO,노르웨이,Sogndal,SOG
29281,ENSH,medium_airport,헬레 공항,68.243301,14.6692,EU,유럽,NO,노르웨이,Svolvær,SVJ
29282,ENSK,medium_airport,스카젠 공항,68.578827,15.033417,EU,유럽,NO,노르웨이,Hadsel,SKN
2595,ENSO,medium_airport,스토르드 공항 ,59.791901,5.34085,EU,유럽,NO,노르웨이,Leirvik,SRP
2596,ENSR,medium_airport,쇠르쿄젠 공항,69.78679657,20.95940018,EU,유럽,NO,노르웨이,Sørkjosen,SOJ
2597,ENSS,medium_airport,바르되 공항,70.35540009,31.04490089,EU,유럽,NO,노르웨이,Vardø,VAW
2598,ENST,medium_airport,스토카 공항,65.956802,12.4689,EU,유럽,NO,노르웨이,Alstahaug,SSJ
2599,ENTC,large_airport,트롬쇠 공항 ,69.683296,18.9189,EU,유럽,NO,노르웨이,Tromsø,TOS
2600,ENTO,medium_airport,사네피오르 공항 ,59.18669891,10.25860024,EU,유럽,NO,노르웨이,Torp,TRF
2601,ENVA,large_airport,트론드하임 공항 ,63.457802,10.924,EU,유럽,NO,노르웨이,Trondheim,TRD
29284,ENVD,medium_airport,바드쇠 공항,70.06529999,29.84469986,EU,유럽,NO,노르웨이,Vadsø,VDS
336112,ENY,medium_airport,옌안  공항,36.479413,109.464083,AS,아시아,CN,중국,Yan'an (Baota),ENY
2602,ENZV,large_airport,솔라 공항,58.876701,5.63778,EU,유럽,NO,노르웨이,Stavanger,SVG
2604,EPBY,medium_airport,비드고슈치 이그냐시 잔 파데레프스키 공항,53.096802,17.977699,EU,유럽,PL,폴란드,Bydgoszcz,BZG
2608,EPGD,large_airport,레히 바웨사 공항 ,54.377602,18.4662,EU,유럽,PL,폴란드,Gdańsk,GDN
2609,EPKK,large_airport,크라쿠프 요한 바오로 2세 발리체 국제공항,50.077702,19.7848,EU,유럽,PL,폴란드,Balice,KRK
2613,EPKT,medium_airport,피르조위체 공항,50.476015,19.080705,EU,유럽,PL,폴란드,Ożarowice,KTW
309484,EPLB,medium_airport,루블린 공항,51.240278,22.713611,EU,유럽,PL,폴란드,Lublin,LUZ
2616,EPLL,medium_airport,웨디슬라프 레이몬트 공항 ,51.72190094,19.3980999,EU,유럽,PL,폴란드,Łódź,LCJ
2622,EPMO,medium_airport,바르샤바 모드 린 공항,52.451099,20.6518,EU,유럽,PL,폴란드,Warsaw,WMI
2625,EPPO,medium_airport,라위카 공항,52.421001,16.8263,EU,유럽,PL,폴란드,Poznań,POZ
2628,EPRA,medium_airport,라돔 공항,51.389198,21.213301,EU,유럽,PL,폴란드,Radom,RDO
2629,EPRZ,medium_airport,자시온카 공항,50.109791,22.024155,EU,유럽,PL,폴란드,Jasionka,RZE
2630,EPSC,medium_airport,골레니요 공항,53.584702,14.9022,EU,유럽,PL,폴란드,Goleniow,SZZ
2635,EPSY,medium_airport,시트노 사미니 국제공항,53.481899,20.9377,EU,유럽,PL,폴란드,Olsztyn,SZY
2637,EPWA,large_airport,바르샤바 프레데릭 쇼팽 공항 ,52.16569901,20.96710014,EU,유럽,PL,폴란드,Warsaw,WAW
2638,EPWR,medium_airport,니콜라우스 코페르니쿠스 공항 ,51.103719,16.882096,EU,유럽,PL,폴란드,Wrocław,WRO
2639,EPZG,medium_airport,바비모스트 공항,52.13850021,15.7986002,EU,유럽,PL,폴란드,Babimost,IEG
2646,ESDF,medium_airport,칼링지 공항,56.266701,15.265,EU,유럽,SE,스웨덴,Ronneby,RNB
2648,ESGG,large_airport,란베터 공항,57.66279984,12.27980042,EU,유럽,SE,스웨덴,Gothenburg,GOT
2649,ESGJ,medium_airport,악사모 공항,57.75759888,14.06869984,EU,유럽,SE,스웨덴,Jönköping,JKG
2654,ESGT,medium_airport,트롤하탄 베네르스보리 공항,58.31809998,12.34500027,EU,유럽,SE,스웨덴,Trollhättan,THN
2659,ESKM,medium_airport,모라 공항,60.957901,14.5114,EU,유럽,SE,스웨덴,Mora,MXX
2660,ESKN,medium_airport,스카프스타 공항,58.788601,16.912201,EU,유럽,SE,스웨덴,Nyköping,NYO
316498,ESKS,medium_airport,스칸디나비아 산맥 공항,61.158393,12.842503,EU,유럽,SE,스웨덴,Malung-Sälen,SCR
2664,ESMK,medium_airport,크리스티안스타드 공항,55.92169952,14.08549976,EU,유럽,SE,스웨덴,Kristianstad,KID
2668,ESMQ,medium_airport,칼마르 공항,56.685501,16.2876,EU,유럽,SE,스웨덴,Kalmar,KLR
2669,ESMS,medium_airport,스투럽 공항,55.536305,13.376198,EU,유럽,SE,스웨덴,Malmö,MMX
2670,ESMT,medium_airport,할름스타드 공항,56.69110107,12.82019997,EU,유럽,SE,스웨덴,Halmstad,HAD
2672,ESMX,medium_airport,벡셰 공항,56.92910004,14.72799969,EU,유럽,SE,스웨덴,Växjö,VXO
2675,ESND,medium_airport,스베그 공항,62.047798,14.4229,EU,유럽,SE,스웨덴,Sveg,EVG
2676,ESNG,medium_airport,옐리바레 공항,67.13240051,20.81459999,EU,유럽,SE,스웨덴,Gällivare,GEV
2679,ESNK,medium_airport,크람포르스 공항,63.048599,17.7689,EU,유럽,SE,스웨덴,Nyland,KRF
2680,ESNL,medium_airport,뤽셀레 공항,64.548302,18.7162,EU,유럽,SE,스웨덴,Lycksele,LYC
2682,ESNN,medium_airport,순스발 티므루 ,62.52809906,17.44389915,EU,유럽,SE,스웨덴,Sundsvall/ Härnösand,SDL
2683,ESNO,medium_airport,외른셸스비크 공항,63.40829849,18.98999977,EU,유럽,SE,스웨덴,Örnsköldsvik,OER
2685,ESNQ,medium_airport,키루나 공항,67.8219986,20.33679962,EU,유럽,SE,스웨덴,Kiruna,KRN
2687,ESNS,medium_airport,셸레프테오 공항,64.62480164,21.07690048,EU,유럽,SE,스웨덴,Skellefteå,SFT
2689,ESNU,medium_airport,우메오 공항,63.79180145,20.28280067,EU,유럽,SE,스웨덴,Umeå,UME
2690,ESNV,medium_airport,빌헬미나 공항,64.579102,16.833599,EU,유럽,SE,스웨덴,Vilhelmina,VHM
2691,ESNX,medium_airport,아르비스야우르 공항,65.59030151,19.28190041,EU,유럽,SE,스웨덴,Arvidsjaur,AJR
29358,ESNZ,medium_airport,프로소 공항,63.19440079,14.50030041,EU,유럽,SE,스웨덴,Östersund,OSD
2693,ESOE,medium_airport,오레브로 보포르 공항,59.22370148,15.03800011,EU,유럽,SE,스웨덴,Örebro,ORB
2694,ESOH,medium_airport,하그포스 공항,60.0201,13.5789,EU,유럽,SE,스웨덴,Råda,HFS
2695,ESOK,medium_airport,칼스타드 공항,59.44469833,13.33740044,EU,유럽,SE,스웨덴,Karlstad,KSD
2696,ESOW,medium_airport,바스테라스 하슬로 공항,59.58940125,16.63360023,EU,유럽,SE,스웨덴,Stockholm / Västerås,VST
2697,ESPA,medium_airport,칼락스 공항,65.5438,22.122,EU,유럽,SE,스웨덴,Luleå,LLA
2701,ESSA,large_airport,알란다 공항,59.65190125,17.91860008,EU,유럽,SE,스웨덴,Stockholm,ARN
2702,ESSB,medium_airport,브로마 공항,59.35440063,17.94169998,EU,유럽,SE,스웨덴,Stockholm,BMA
2703,ESSD,medium_airport,달라 공항,60.422001,15.5152,EU,유럽,SE,스웨덴,Borlange,BLE
2706,ESSL,medium_airport,린셰핑 공항,58.40620041,15.68050003,EU,유럽,SE,스웨덴,Linköping,LPI
2707,ESSP,medium_airport,쿤상겐 공항,58.5862999,16.25060081,EU,유럽,SE,스웨덴,Norrköping,NRK
2708,ESST,medium_airport,토르스비 공항,60.1576,12.9913,EU,유럽,SE,스웨덴,Torsby,TYF
2710,ESSV,medium_airport,비스뷔 공항,57.66279984,18.34620094,EU,유럽,SE,스웨덴,Visby,VBY
2711,ESTA,medium_airport,앙헬름 헬싱보리 공항,56.29610062,12.84710026,EU,유럽,SE,스웨덴,Ängelholm,AGH
2713,ESUD,medium_airport,군나른 공항,64.960899,17.6966,EU,유럽,SE,스웨덴,Storuman,SQO
2716,ESUT,medium_airport,히마밴 공항,65.806099,15.0828,EU,유럽,SE,스웨덴,Hemavan,HMV
507651,ET-0009,small_airport,콤볼챠 공항,11.10992,39.72353,AF,아프리카,ET,에티오피아,Dessie,DSE
32294,ET-SHC,small_airport,샤이어 인다 셀라시에 공항,14.075699,38.273592,AF,아프리카,ET,에티오피아,Shire Inda Selassie,SHC
2739,ETNL,medium_airport,라아게 공항,53.91820145,12.27830029,EU,유럽,DE,독일,Rostock,RLG
2757,EVLA,medium_airport,리파야 국제공항,56.51750183,21.09690094,EU,유럽,LV,라트비아,Liepāja,LPX
2758,EVRA,large_airport,리가 국제공항,56.923599,23.9711,EU,유럽,LV,라트비아,Riga,RIX
2759,EVVA,medium_airport,Ventspils International Airport,57.35779953,21.5442009,EU,유럽,LV,라트비아,Ventspils,VNT
17184,EXI,seaplane_base,Excursion(익스커전) 입구 해수면 베이스,58.420502,-135.449005,NA,북아메리카,US,미국,Excursion Inlet,EXI
2760,EYKA,medium_airport,카우나스 국제공항,54.96390152,24.08480072,EU,유럽,LT,리투아니아,Kaunas,KUN
2762,EYPA,medium_airport,팔랑가 국제공항,55.97320175,21.09390068,EU,유럽,LT,리투아니아,Palanga,PLQ
2766,EYVI,large_airport,빌니우스 국제공항,54.634102,25.285801,EU,유럽,LT,리투아니아,Vilnius,VNO
2772,FABL,medium_airport,블룸폰테인 국제공항,-29.092699,26.302401,AF,아프리카,ZA,남아프리카 공화국,Bloemfontain,BFN
2775,FACT,large_airport,케이프타운 국제공항,-33.96480179,18.60169983,AF,아프리카,ZA,남아프리카 공화국,Cape Town,CPT
2779,FAEL,medium_airport,이스트런던 공항,-33.035599,27.825899,AF,아프리카,ZA,남아프리카 공화국,East London,ELS
2783,FAGG,medium_airport,죠지 공항,-34.0056,22.378902,AF,아프리카,ZA,남아프리카 공화국,George,GRJ
2790,FAHS,small_airport,호스프루트 공항,-24.36860085,31.04870033,AF,아프리카,ZA,남아프리카 공화국,Hoedspruit,HDS
2794,FAKM,medium_airport,킴벌리 공항,-28.80279922,24.76519966,AF,아프리카,ZA,남아프리카 공화국,Kimberley,KIM
2795,FAKN,medium_airport,쿠루거 음푸마랑가 국제공항,-25.38319969,31.10560036,AF,아프리카,ZA,남아프리카 공화국,Mpumalanga,MQP
2800,FALA,medium_airport,란세리아 공항,-25.938499,27.9261,AF,아프리카,ZA,남아프리카 공화국,Johannesburg,HLA
300795,FALE,large_airport,킹샤카 국제공항 ,-29.61444444,31.11972222,AF,아프리카,ZA,남아프리카 공화국,Durban,DUR
2808,FAMD,medium_airport,Malamala Airport,-24.81809998,31.54459953,AF,아프리카,ZA,남아프리카 공화국,Malamala,AAM
2809,FAMG,medium_airport,마르게이트 공항,-30.85740089,30.34300041,AF,아프리카,ZA,남아프리카 공화국,Margate,MGH
2812,FAMM,medium_airport,음마바토 국제공항  ,-25.79840088,25.54800034,AF,아프리카,ZA,남아프리카 공화국,Mafeking,MBD
31055,FAOR,large_airport,요하네스버그 올리버 R 탐보 국제공항,-26.1392,28.246,AF,아프리카,ZA,남아프리카 공화국,Johannesburg,JNB
2820,FAPE,medium_airport,포트엘리자베스 공항,-33.984901,25.6173,AF,아프리카,ZA,남아프리카 공화국,Gqeberha (Port Elizabeth),PLZ
2821,FAPG,medium_airport,플레텐버그베이 공항,-34.08816,23.328723,AF,아프리카,ZA,남아프리카 공화국,Plettenberg Bay,PBZ
2822,FAPH,medium_airport,헨드릭 밴 에크 공항,-23.93720055,31.15539932,AF,아프리카,ZA,남아프리카 공화국,Phalaborwa,PHW
2825,FAPM,medium_airport,피터마리츠버그 공항,-29.64900017,30.39870071,AF,아프리카,ZA,남아프리카 공화국,Pietermaritzburg,PZB
2826,FAPN,small_airport,필나네스베르그 공항,-25.333799,27.173401,AF,아프리카,ZA,남아프리카 공화국,Pilanesberg,NTY
2827,FAPP,medium_airport,폴로콰네 공항 ,-23.845269,29.458615,AF,아프리카,ZA,남아프리카 공화국,Polokwane,PTG
2831,FARB,medium_airport,리쳐드베이 공항,-28.74099922,32.09209824,AF,아프리카,ZA,남아프리카 공화국,Richards Bay,RCB
2847,FAUP,medium_airport,우핑턴 공항,-28.39909935,21.2602005,AF,아프리카,ZA,남아프리카 공화국,Upington,UTN
2848,FAUT,medium_airport,므타사 공항,-31.54636318,28.6733551,AF,아프리카,ZA,남아프리카 공화국,Mthatha,UTT
2860,FBFT,medium_airport,프란시스타운 공항,-21.15914,27.468545,AF,아프리카,BW,보츠와나,Francistown,FRW
29891,FBGZ,small_airport,Ghanzi Airport,-21.69249916,21.65810013,AF,아프리카,BW,보츠와나,Ghanzi,GNZ
2861,FBJW,medium_airport,Jwaneng Airport,-24.602301,24.691,AF,아프리카,BW,보츠와나,Jwaneng,JWA
2862,FBKE,medium_airport,카세인 공항,-17.832899,25.162399,AF,아프리카,BW,보츠와나,Kasane,BBK
2863,FBMN,medium_airport,마운 공항,-19.97260094,23.43110085,AF,아프리카,BW,보츠와나,Maun,MUB
30218,FBOR,small_airport,Orapa Airport,-21.265901,25.319667,AF,아프리카,BW,보츠와나,Orapa,ORP
2864,FBSK,large_airport,서 서츠 카마 국제공항,-24.555201,25.9182,AF,아프리카,BW,보츠와나,Gaborone,GBE
2866,FBSP,medium_airport,셀레비-피크베 지역공항,-22.0583,27.8288,AF,아프리카,BW,보츠와나,Selebi Phikwe,PKW
30411,FBSW,small_airport,Shakawe Airport,-18.37389946,21.83259964,AF,아프리카,BW,보츠와나,Shakawe,SWX
30077,FBTL,small_airport,Limpopo Valley Airport,-22.18919945,29.12689972,AF,아프리카,BW,보츠와나,Tuli Lodge,TLD
2868,FCBB,medium_airport,마야 마야 공항,-4.251699924,15.25300026,AF,아프리카,CG,콩고 공화국,Brazzaville,BZV
30920,FCPL,medium_airport,루보모 공항,-4.20635,12.6599,AF,아프리카,CG,콩고 공화국,Dolisie,DIS
2871,FCPP,medium_airport,아고스티노 네토 국제공항,-4.81603,11.8866,AF,아프리카,CG,콩고 공화국,Pointe Noire,PNR
308033,FDSK,large_airport,식후페 킹 음스와티 3 국제공항,-26.358611,31.716944,AF,아프리카,SZ,스와질란드,Mpaka,SHO
2873,FEFF,medium_airport,방기 음포코 국제공항,4.398479939,18.51880074,AF,아프리카,CF,중앙아프리카 공화국,Bangui,BGF
313672,FGAB,small_airport,안노본 공항,-1.408615,5.624163,AF,아프리카,GQ,적도 기니,San Antonio de Palé,NBN
2875,FGBT,medium_airport,바타 공항,1.90547,9.80568,AF,아프리카,GQ,적도 기니,Bata,BSG
2876,FGSL,medium_airport,산타 이사벨 공항,3.755270004,8.708720207,AF,아프리카,GQ,적도 기니,Malabo,SSG
2877,FHAW,medium_airport,와이데아와케 필드 ,-7.9696,-14.3937,AF,아프리카,SH,세인트헬레나,Cat Hill,ASI
318444,FHSH,small_airport,세인트헬레나 공항,-15.957725,-5.645943,AF,아프리카,SH,세인트헬레나,Longwood,HLE
2878,FIMP,large_airport,서 씨우사구 람굴람 국제공항  ,-20.430201,57.683601,AF,아프리카,MU,모리셔스,Plaine Magnien,MRU
2879,FIMR,medium_airport,플레인 코레일 공항,-19.7577,63.361,AF,아프리카,MU,모리셔스,Port Mathurin,RRG
2882,FKKD,medium_airport,두알라 국제공항,4.006080151,9.719479561,AF,아프리카,CM,카메룬,Douala,DLA
2883,FKKL,medium_airport,살람 공항,10.4513998,14.25739956,AF,아프리카,CM,카메룬,Maroua,MVR
2885,FKKN,medium_airport,음 게운데레 공항,7.357009888,13.55920029,AF,아프리카,CM,카메룬,N'Gaoundéré,NGE
2886,FKKR,medium_airport,가루아 국제공항,9.335889816,13.37010002,AF,아프리카,CM,카메룬,Garoua,GOU
2889,FKKY,medium_airport,Yaoundé Airport,3.83604002,11.52350044,AF,아프리카,CM,카메룬,Yaoundé,YAO
2890,FKYS,medium_airport,시말런 공항,3.722559929,11.5532999,AF,아프리카,CM,카메룬,Yaoundé,NSI
29781,FLCP,small_airport,치파타 공항,-13.55830002,32.58720016,AF,아프리카,ZM,잠비아,Chipata,CIP
2893,FLLI,medium_airport,리빙스턴 공항,-17.8218,25.822701,AF,아프리카,ZM,잠비아,Livingstone,LVI
2894,FLLS,large_airport,루사카 국제공항,-15.330833,28.452722,AF,아프리카,ZM,잠비아,Lusaka,LUN
2895,FLMF,medium_airport,엠푸베 공항,-13.25889969,31.93659973,AF,아프리카,ZM,잠비아,Mfuwe,MFU
2897,FLND,medium_airport,은돌라 공항,-12.998512,28.664047,AF,아프리카,ZM,잠비아,Ndola,NLA
30427,FLSW,small_airport,솔베지 공항,-12.17370033,26.36510086,AF,아프리카,ZM,잠비아,Solwesi,SLI
2901,FMCH,medium_airport,프린드 사디브라힘 국제공항,-11.5337,43.2719,AF,아프리카,KM,코모로,Moroni,HAH
2902,FMCI,medium_airport,모헤리 반다르 에스 에슬람 공항,-12.2981,43.766399,AF,아프리카,KM,코모로,Fomboni,NWA
2903,FMCV,medium_airport,쿠아니 공항,-12.131047,44.430044,AF,아프리카,KM,코모로,Ouani,AJN
2904,FMCZ,medium_airport,쟈우지 파만지 공항,-12.809319,45.281815,AF,아프리카,YT,마요트,Dzaoudzi,DZA
2905,FMEE,large_airport,롤런드 개로스 공항 ,-20.890087,55.518894,AF,아프리카,RE,레위니옹,Sainte-Marie,RUN
2906,FMEP,medium_airport,피에르폰즈 공항,-21.319362,55.422506,AF,아프리카,RE,레위니옹,Saint-Pierre,ZSE
32633,FMMG,small_airport,Antsalova Airport,-18.701273,44.614921,AF,아프리카,MG,마다가스카르,Antsalova,WAQ
2908,FMMI,large_airport,아바토 국제공항,-18.7969,47.478802,AF,아프리카,MG,마다가스카르,Antananarivo,TNR
31715,FMMK,small_airport,안카반드라 공항,-18.80501,45.273467,AF,아프리카,MG,마다가스카르,Ankavandra,JVA
30774,FMML,small_airport,벨로 쉬 치리비히나 공항,-19.68670082,44.54190063,AF,아프리카,MG,마다가스카르,Belo sur Tsiribihina,BMD
2909,FMMN,medium_airport,Miandrivazo Airport,-19.562799,45.450802,AF,아프리카,MG,마다가스카르,Miandrivazo,ZVA
31982,FMMO,small_airport,메인티라노 공항,-18.049999,44.033001,AF,아프리카,MG,마다가스카르,Maintirano,MXT
32484,FMMR,small_airport,모라페노베 공항,-17.850083,44.920467,AF,아프리카,MG,마다가스카르,Morafenobe,TVA
2910,FMMS,medium_airport,산마리 공항,-17.093901,49.8158,AF,아프리카,MG,마다가스카르,Vohilava,SMS
2911,FMMT,medium_airport,토아마시나 공항,-18.109501,49.392502,AF,아프리카,MG,마다가스카르,Toamasina,TMM
